"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_NEGATIVE_REGULATION_OF_LOCOMOTION",1744,0.00238408906182461,0.00834431171638612,1,1,"Up",1.98411286011535
"GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION",1745,0.00238756356933787,0.00834690035924306,1,1,"Up",1.98398427460277
"GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE",1746,0.00238756356933787,0.00834690035924306,1,1,"Up",1.98398427460277
"GO_COGNITION",1747,0.00239766127504021,0.00837740379098193,1,1,"Up",1.98247207575988
"GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",1748,0.0024229649768365,0.00846097152094392,1,1,"Up",1.97835726600495
"GO_RESPONSE_TO_KETONE",1749,0.00245865777008911,0.00858070156010516,1,1,"Up",1.97253213340453
"GO_RESPONSE_TO_OSMOTIC_STRESS",1750,0.00247691591198467,0.00863948270100253,1,1,"Up",1.96970198193891
"GO_REGULATION_OF_EXIT_FROM_MITOSIS",1751,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION",1752,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORT",1753,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_DNA_LIGATION",1754,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEIN_CATABOLIC_PROCESS",1755,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_CLATHRIN_COAT_OF_COATED_PIT",1756,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_PRE_AUTOPHAGOSOMAL_STRUCTURE_MEMBRANE",1757,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1758,0.00249751680865123,0.00867169658703475,1,1,"Up",1.96815912826105
"GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",1759,0.00251154644877744,0.00871049972916905,1,1,"Up",1.96630828031795
"GO_RESPONSE_TO_GLUCAGON",1760,0.00251154644877744,0.00871049972916905,1,1,"Up",1.96630828031795
"GO_GLYCOPROTEIN_BINDING",1761,0.00259105241953702,0.00898113797209199,1,1,"Up",1.95362408900379
"GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",1762,0.00260876138354437,0.00903738903811285,1,1,"Up",1.95103575297142
"GO_ENERGY_RESERVE_METABOLIC_PROCESS",1763,0.00268506073316412,0.00929513842701987,1,1,"Up",1.93937808467248
"GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE",1764,0.00268620972890941,0.00929513842701987,1,1,"Up",1.93937808467248
"GO_CORE_PROMOTER_PROXIMAL_REGION_DNA_BINDING",1765,0.00273463428103468,0.00945734144557262,1,1,"Up",1.9322064388984
"GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",1766,0.00276195757043016,0.00954102377470612,1,1,"Up",1.92855446124727
"GO_NADP_BINDING",1767,0.00276195757043016,0.00954102377470612,1,1,"Up",1.92855446124727
"GO_ION_TRANSPORT",1768,0.00279175264003551,0.00963849440881039,1,1,"Up",1.92434091647865
"GO_DNA_METHYLATION_OR_DEMETHYLATION",1769,0.00280861814098528,0.0096912408889622,1,1,"Up",1.92207847981437
"GO_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS",1770,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_CELL_ACTIVATION",1771,0.00283820184247781,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_MICROTUBULE_NUCLEATION",1772,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE",1773,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_METHIONINE_METABOLIC_PROCESS",1774,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION",1775,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME",1776,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY",1777,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_U2_SNRNP",1778,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_PERICENTRIOLAR_MATERIAL",1779,0.00284636716146739,0.0097662873263614,1,1,"Up",1.91888067214227
"GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",1780,0.00288560952872993,0.00988981502715751,1,1,"Up",1.91367015959799
"GO_POSITIVE_REGULATION_OF_DNA_BINDING",1781,0.00288560952872993,0.00988981502715751,1,1,"Up",1.91367015959799
"GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION",1782,0.00292181919568881,0.010002683326127,1,1,"Up",1.90896585878232
"GO_FAT_CELL_DIFFERENTIATION",1783,0.00292181919568881,0.010002683326127,1,1,"Up",1.90896585878232
"GO_STEM_CELL_DIFFERENTIATION",1784,0.00292569212326676,0.0100103277580831,1,1,"Up",1.90864916423954
"GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING",1785,0.00298762079059631,0.0102164914878431,1,1,"Up",1.90019817625088
"GO_DENDRITE_DEVELOPMENT",1786,0.00299788570834155,0.0102458535071203,1,1,"Up",1.89900847315925
"GO_SINGLE_ORGANISM_BEHAVIOR",1787,0.00300510297962397,0.0102612898205542,1,1,"Up",1.89838438451722
"GO_REGULATION_OF_FILOPODIUM_ASSEMBLY",1788,0.00300576444940218,0.0102612898205542,1,1,"Up",1.89838438451722
"GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS",1789,0.00303269522672801,0.0103474408406639,1,1,"Up",1.8949184569219
"GO_AMINOGLYCAN_CATABOLIC_PROCESS",1790,0.00307697109777413,0.0104867848022408,1,1,"Up",1.88937315699021
"GO_SARCOPLASM",1791,0.00307697109777413,0.0104867848022408,1,1,"Up",1.88937315699021
"GO_N_GLYCAN_PROCESSING",1792,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY",1793,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_ALDITOL_METABOLIC_PROCESS",1794,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_NUCLEUS_LOCALIZATION",1795,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS",1796,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_MICROVILLUS_ORGANIZATION",1797,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_VITAMIN_METABOLIC_PROCESS",1798,0.00310096441494685,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX",1799,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY",1800,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_TBP_CLASS_PROTEIN_BINDING",1801,0.0031063000556391,0.0105279597665858,1,1,"Up",1.88774866547569
"GO_ENDOPLASMIC_RETICULUM_ORGANIZATION",1802,0.00312000428827336,0.0105568216051112,1,1,"Up",1.88661375151877
"GO_PEPTIDASE_ACTIVATOR_ACTIVITY",1803,0.00312000428827336,0.0105568216051112,1,1,"Up",1.88661375151877
"GO_SNAP_RECEPTOR_ACTIVITY",1804,0.00312000428827336,0.0105568216051112,1,1,"Up",1.88661375151877
"GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",1805,0.00313981654968296,0.0106179724206453,1,1,"Up",1.88421937722391
"GO_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",1806,0.00317543910570193,0.0107265524633119,1,1,"Up",1.88000168352023
"GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE",1807,0.00317543910570193,0.0107265524633119,1,1,"Up",1.88000168352023
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS",1808,0.00318262208009904,0.0107448701199804,1,1,"Up",1.87929436183037
"GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY",1809,0.00322534275701481,0.0108770675076345,1,1,"Up",1.8742251382104
"GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",1810,0.00322534275701481,0.0108770675076345,1,1,"Up",1.8742251382104
"GO_ANION_TRANSPORT",1811,0.00327629746872054,0.0110428049415076,1,1,"Up",1.86795613287805
"GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",1812,0.00328742630485318,0.0110558954076164,1,1,"Up",1.86746500317165
"GO_REGULATION_OF_CELLULAR_RESPIRATION",1813,0.00328742630485318,0.0110558954076164,1,1,"Up",1.86746500317165
"GO_SNRNA_PROCESSING",1814,0.00328742630485318,0.0110558954076164,1,1,"Up",1.86746500317165
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE",1815,0.00328742630485318,0.0110558954076164,1,1,"Up",1.86746500317165
"GO_REGULATION_OF_MEMBRANE_POTENTIAL",1816,0.00331007748691371,0.0111259432709919,1,1,"Up",1.86484678056007
"GO_RESPONSE_TO_FLUID_SHEAR_STRESS",1817,0.00331811552669711,0.0111345668911265,1,1,"Up",1.86452559034839
"GO_PROTEIN_DESTABILIZATION",1818,0.00331811552669711,0.0111345668911265,1,1,"Up",1.86452559034839
"GO_MEDIATOR_COMPLEX",1819,0.00331811552669711,0.0111345668911265,1,1,"Up",1.86452559034839
"GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",1820,0.00337196907864053,0.0112966516224049,1,1,"Up",1.85853451787464
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR",1821,0.00337196907864053,0.0112966516224049,1,1,"Up",1.85853451787464
"GO_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING",1822,0.00337196907864053,0.0112966516224049,1,1,"Up",1.85853451787464
"GO_PHOTOPERIODISM",1823,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_REGULATION_OF_TRANSLATIONAL_ELONGATION",1824,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_MITOCHONDRIAL_GENOME_MAINTENANCE",1825,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_PROTEIN_K63_LINKED_DEUBIQUITINATION",1826,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",1827,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_DNA_SECONDARY_STRUCTURE_BINDING",1828,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_TRANSCRIPTION_COFACTOR_BINDING",1829,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_PRE_MRNA_BINDING",1830,0.00340130542897411,0.0113451193106328,1,1,"Up",1.85675971406665
"GO_PROTEIN_EXPORT_FROM_NUCLEUS",1831,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_REGULATION_OF_CHOLESTEROL_HOMEOSTASIS",1832,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",1833,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",1834,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_PHAGOLYSOSOME_ASSEMBLY",1835,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_LAGGING_STRAND_ELONGATION",1836,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1837,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",1838,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_VIRAL_LATENCY",1839,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",1840,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_OSTEOCLAST_DIFFERENTIATION",1841,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_CORPUS_CALLOSUM_DEVELOPMENT",1842,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_CD40_RECEPTOR_COMPLEX",1843,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX",1844,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_SCHMIDT_LANTERMAN_INCISURE",1845,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_DERLIN_1_RETROTRANSLOCATION_COMPLEX",1846,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY",1847,0.00343893103402196,0.011373742952816,1,1,"Up",1.85571512296808
"GO_TELOMERIC_DNA_BINDING",1848,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING",1849,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_NUCLEOSOMAL_DNA_BINDING",1850,0.00344715341787509,0.011373742952816,1,1,"Up",1.85571512296808
"GO_REGULATION_OF_CELLULAR_SENESCENCE",1851,0.00345923913111667,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_REGULATION_OF_DNA_REPAIR",1852,0.00345532130350097,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT",1853,0.00345923913111667,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_INACTIVATION_OF_MAPK_ACTIVITY",1854,0.00345923913111667,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_COREPRESSOR_ACTIVITY",1855,0.00345923913111667,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_DYNEIN_BINDING",1856,0.00345923913111667,0.0113767217975949,1,1,"Up",1.85560656408198
"GO_REGULATION_OF_MRNA_3_END_PROCESSING",1857,0.00347151770417387,0.0113986788952541,1,1,"Up",1.8548072511914
"GO_MLL1_2_COMPLEX",1858,0.00347151770417387,0.0113986788952541,1,1,"Up",1.8548072511914
"GO_PROTEIN_PHOSPHATASE_2A_BINDING",1859,0.00347151770417387,0.0113986788952541,1,1,"Up",1.8548072511914
"GO_REGULATION_OF_CYTOKINESIS",1860,0.0035221377817665,0.0115524605157994,1,1,"Up",1.84925186241863
"GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",1861,0.0035221377817665,0.0115524605157994,1,1,"Up",1.84925186241863
"GO_FATTY_ACYL_COA_METABOLIC_PROCESS",1862,0.00357695667818399,0.0117259632457761,1,1,"Up",1.84307214579988
"GO_CILIARY_PART",1863,0.00363468504227042,0.0119088123982924,1,1,"Up",1.8366577181981
"GO_MEIOTIC_CELL_CYCLE_PROCESS",1864,0.00366564212502813,0.0120037980317445,1,1,"Up",1.83336434464154
"GO_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION",1865,0.00376641971082646,0.0123271988819757,1,1,"Up",1.82234350694807
"GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",1866,0.00393025939999873,0.0128496536569857,1,1,"Up",1.80513602224713
"GO_RESPONSE_TO_VITAMIN",1867,0.00393025939999873,0.0128496536569857,1,1,"Up",1.80513602224713
"GO_PLATELET_ACTIVATION",1868,0.00397127002295587,0.0129767838437487,1,1,"Up",1.8010547509553
"GO_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",1869,0.00398209337873122,0.0129982342159226,1,1,"Up",1.80037007220774
"GO_PROTEIN_TETRAMERIZATION",1870,0.00398209337873122,0.0129982342159226,1,1,"Up",1.80037007220774
"GO_ADP_METABOLIC_PROCESS",1871,0.00401028573469659,0.0130832624930989,1,1,"Up",1.79766710869449
"GO_REGULATION_OF_GLUCOSE_IMPORT",1872,0.00402606926361121,0.0131207297304233,1,1,"Up",1.79648163401987
"GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY",1873,0.00402606926361121,0.0131207297304233,1,1,"Up",1.79648163401987
"GO_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING",1874,0.00405489028774396,0.0132076042243272,1,1,"Up",1.79374587234681
"GO_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_CORE_PROMOTER_PROXIMAL_REGION_SEQUENCE_SPECIFIC_BINDING",1875,0.00407224953731072,0.0132570726270638,1,1,"Up",1.79219609405431
"GO_FOREBRAIN_DEVELOPMENT",1876,0.00416389937886096,0.0135482099192789,1,1,"Up",1.78319070868433
"GO_OSTEOBLAST_DIFFERENTIATION",1877,0.0042771203219334,0.0139091861721265,1,1,"Up",1.77229006656311
"GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",1878,0.00430172656438787,0.013981756628873,1,1,"Up",1.7701327920293
"GO_TISSUE_REMODELING",1879,0.00433952901450382,0.0140896197364528,1,1,"Up",1.76694698743715
"GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",1880,0.00433952901450382,0.0140896197364528,1,1,"Up",1.76694698743715
"GO_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY",1881,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_SPHINGOMYELIN_METABOLIC_PROCESS",1882,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_PROTEASOME_ASSEMBLY",1883,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_RELAXATION_OF_CARDIAC_MUSCLE",1884,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_MAGNESIUM_ION_TRANSPORT",1885,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_ASYMMETRIC_CELL_DIVISION",1886,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTIONAL_PREINITIATION_COMPLEX_ASSEMBLY",1887,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_LEFT_RIGHT_AXIS_SPECIFICATION",1888,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_MATURATION_OF_LSU_RRNA",1889,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS",1890,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS",1891,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL",1892,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_REGULATION_OF_CYTOPLASMIC_TRANSLATION",1893,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_RESPONSE_TO_COBALT_ION",1894,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX",1895,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_TRANSCRIPTION_EXPORT_COMPLEX",1896,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_SINGLE_STRANDED_DNA_DEPENDENT_ATPASE_ACTIVITY",1897,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_PHOSPHATIDIC_ACID_BINDING",1898,0.00438390897936633,0.0140987251897008,1,1,"Up",1.7666791694251
"GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1899,0.00441980844150247,0.0142066933791106,1,1,"Up",1.76351662875993
"GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION",1900,0.00457882116569668,0.0147100654712698,1,1,"Up",1.74908248026154
"GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",1901,0.00458540502877477,0.0147157267590122,1,1,"Up",1.74892296771608
"GO_P53_BINDING",1902,0.00458540502877477,0.0147157267590122,1,1,"Up",1.74892296771608
"GO_CONDENSED_NUCLEAR_CHROMOSOME",1903,0.00467281660906229,0.0149883723498246,1,1,"Up",1.74131266266394
"GO_MITOTIC_SPINDLE_ASSEMBLY",1904,0.00470336029898211,0.0150546991426255,1,1,"Up",1.73948223257042
"GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",1905,0.00470336029898211,0.0150546991426255,1,1,"Up",1.73948223257042
"GO_TRANSLESION_SYNTHESIS",1906,0.00470336029898211,0.0150546991426255,1,1,"Up",1.73948223257042
"GO_4_IRON_4_SULFUR_CLUSTER_BINDING",1907,0.00470336029898211,0.0150546991426255,1,1,"Up",1.73948223257042
"GO_TRANSITION_METAL_ION_TRANSPORT",1908,0.00484623918442193,0.0155039014579201,1,1,"Up",1.72729380775044
"GO_HEART_MORPHOGENESIS",1909,0.00489957868253572,0.0156663322567826,1,1,"Up",1.72297324787537
"GO_PYRUVATE_METABOLIC_PROCESS",1910,0.00492003673800916,0.0157235100779099,1,1,"Up",1.72146300525272
"GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",1911,0.00493881693141409,0.0157587760320709,1,1,"Up",1.72053425844481
"GO_SULFUR_COMPOUND_CATABOLIC_PROCESS",1912,0.00493881693141409,0.0157587760320709,1,1,"Up",1.72053425844481
"GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS",1913,0.00493881693141409,0.0157587760320709,1,1,"Up",1.72053425844481
"GO_ATP_DEPENDENT_CHROMATIN_REMODELING",1914,0.00504831343468472,0.0160997414865807,1,1,"Up",1.71166046786843
"GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT",1915,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL",1916,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_ANTEROGRADE_SYNAPTIC_VESICLE_TRANSPORT",1917,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION",1918,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_SYNAPTIC_VESICLE_TRANSPORT_ALONG_MICROTUBULE",1919,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_NUCLEAR_PORE_ORGANIZATION",1920,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_ENDOCARDIAL_CUSHION_FORMATION",1921,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY",1922,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_PROTEIN_TARGETING_TO_LYSOSOME",1923,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_COMPACT_MYELIN",1924,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_XY_BODY",1925,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_CATION_SUGAR_SYMPORTER_ACTIVITY",1926,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING",1927,0.00509870135610997,0.016150738493874,1,1,"Up",1.71034942574599
"GO_GASTRULATION",1928,0.00512544206107365,0.0162270219609925,1,1,"Up",1.70839602118739
"GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS",1929,0.00517178280177726,0.0163398355186586,1,1,"Up",1.70552395162758
"GO_PURINE_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS",1930,0.00517178280177726,0.0163398355186586,1,1,"Up",1.70552395162758
"GO_RIBONUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS",1931,0.00517178280177726,0.0163398355186586,1,1,"Up",1.70552395162758
"GO_GLUTAMATE_RECEPTOR_BINDING",1932,0.00517178280177726,0.0163398355186586,1,1,"Up",1.70552395162758
"GO_MALE_SEX_DIFFERENTIATION",1933,0.00521057779862893,0.0164538887133114,1,1,"Up",1.70264040989998
"GO_PEPTIDYL_TYROSINE_MODIFICATION",1934,0.00522145417422129,0.0164750583881161,1,1,"Up",1.70210738907473
"GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",1935,0.0052226798789326,0.0164750583881161,1,1,"Up",1.70210738907473
"GO_CAJAL_BODY",1936,0.00523020365434445,0.0164902701994414,1,1,"Up",1.70172480108964
"GO_REGULATION_OF_MUSCLE_ADAPTATION",1937,0.00527825175084779,0.0166331691725219,1,1,"Up",1.69814792288806
"GO_PROTEIN_HETERODIMERIZATION_ACTIVITY",1938,0.00528993062307101,0.0166613707550183,1,1,"Up",1.69744564605839
"GO_NADH_METABOLIC_PROCESS",1939,0.00539815218009162,0.0169584770495519,1,1,"Up",1.69011849422487
"GO_NEURON_APOPTOTIC_PROCESS",1940,0.00539815218009162,0.0169584770495519,1,1,"Up",1.69011849422487
"GO_CLATHRIN_MEDIATED_ENDOCYTOSIS",1941,0.00539815218009162,0.0169584770495519,1,1,"Up",1.69011849422487
"GO_BETA_AMYLOID_BINDING",1942,0.00539815218009162,0.0169584770495519,1,1,"Up",1.69011849422487
"GO_TRANSLATION_REGULATOR_ACTIVITY",1943,0.00539815218009162,0.0169584770495519,1,1,"Up",1.69011849422487
"GO_ORGANIC_ACID_TRANSPORT",1944,0.00540409338638533,0.0169684084519013,1,1,"Up",1.68987579165703
"GO_GLAND_MORPHOGENESIS",1945,0.00549190171903668,0.0172352535182519,1,1,"Up",1.68340729797057
"GO_KERATAN_SULFATE_METABOLIC_PROCESS",1946,0.00561266632350201,0.0174794465503348,1,1,"Up",1.67757506600871
