"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT",600,1.05902327305388e-05,9.90539768063062e-05,1,1,"Up",4.63680602028418
"GO_RESPONSE_TO_UV",601,1.06100858392003e-05,9.9074545307142e-05,1,1,"Up",4.63670160095145
"GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE",602,1.07022991190157e-05,9.97696057407242e-05,1,1,"Up",4.63318569873278
"GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS",603,1.12061285696083e-05,0.000104293189938046,1,1,"Up",4.61088516422914
"GO_MICROBODY",604,1.12984753852665e-05,0.000104978549440589,1,1,"Up",4.60759108014444
"GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT",605,1.1408173611968e-05,0.000105822595554321,1,1,"Up",4.60356371688867
"GO_TRANSLATION_INITIATION_FACTOR_BINDING",606,1.16988585647501e-05,0.000108339924530326,1,1,"Up",4.59174033323724
"GO_POSTREPLICATION_REPAIR",607,1.18193466219235e-05,0.00010927540896579,1,1,"Up",4.58741643940714
"GO_POSITIVE_REGULATION_OF_MRNA_PROCESSING",608,1.22410064143586e-05,0.000112987710522007,1,1,"Up",4.57061519286204
"GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",609,1.2407414245492e-05,0.000114335646544665,1,1,"Up",4.56465094639276
"GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS",610,1.25036304391016e-05,0.000115033400039735,1,1,"Up",4.56159114086913
"GO_CHROMOSOME_LOCALIZATION",611,1.30562707504816e-05,0.000119921098938957,1,1,"Up",4.54066406199345
"GO_CILIUM_MORPHOGENESIS",612,1.32575863300363e-05,0.000121571200137522,1,1,"Up",4.53379117305418
"GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",613,1.35064491166951e-05,0.000123651211162957,1,1,"Up",4.52525936320724
"GO_MAGNESIUM_ION_BINDING",614,1.37749322493827e-05,0.000125903778149081,1,1,"Up",4.51618014348917
"GO_REGULATION_OF_CELL_DEVELOPMENT",615,1.41112544737385e-05,0.000128768065214017,1,1,"Up",4.50486710678201
"GO_PROTEIN_FOLDING",616,1.42490874756234e-05,0.000129814738495452,1,1,"Up",4.50079575017777
"GO_CELLULAR_RESPIRATION",617,1.45991682526952e-05,0.00013278854494996,1,1,"Up",4.48940489351508
"GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",618,1.48953652740613e-05,0.000135263414106848,1,1,"Up",4.48011799131659
"GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",619,1.50769044227428e-05,0.000136690771600052,1,1,"Up",4.47483881371097
"GO_LYTIC_VACUOLE_MEMBRANE",620,1.51882615086885e-05,0.000137478263849613,1,1,"Up",4.47194976840988
"GO_PROTEIN_PHOSPHATASE_BINDING",621,1.56403362623182e-05,0.000141342298074283,1,1,"Up",4.45800956068601
"GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",622,1.72898633103067e-05,0.000155747532740676,1,1,"Up",4.40920071649041
"GO_DEACETYLASE_ACTIVITY",623,1.7280896002953e-05,0.000155747532740676,1,1,"Up",4.40920071649041
"GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",624,1.74628579475346e-05,0.000157053780130712,1,1,"Up",4.40500037435956
"GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",625,1.76712839080213e-05,0.000158673992466905,1,1,"Up",4.39983872814087
"GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",626,1.79732077819855e-05,0.000161127223757991,1,1,"Up",4.39212272888839
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",627,1.82585519391898e-05,0.000163424232029878,1,1,"Up",4.38500385134176
"GO_ACTIN_CYTOSKELETON",628,1.83976892861883e-05,0.000164407376232625,1,1,"Up",4.38198742327003
"GO_TRANSCRIPTION_FACTOR_COMPLEX",629,1.89070387935218e-05,0.000168690463766684,1,1,"Up",4.36905337897694
"GO_REGULATION_OF_CENTROSOME_CYCLE",630,1.93041461134099e-05,0.000171960107918184,1,1,"Up",4.35939887473552
"GO_CELL_PROJECTION_ASSEMBLY",631,1.96600281620363e-05,0.000174809376190028,1,1,"Up",4.35113416668464
"GO_HIPPO_SIGNALING",632,1.97174510207212e-05,0.000174809376190028,1,1,"Up",4.35113416668464
"GO_PROTEIN_K11_LINKED_UBIQUITINATION",633,1.97174510207212e-05,0.000174809376190028,1,1,"Up",4.35113416668464
"GO_EXCITATORY_SYNAPSE",634,1.98314465295922e-05,0.000175542709659419,1,1,"Up",4.34902882443013
"GO_MISMATCH_REPAIR",635,2.07310022825627e-05,0.000182641106451714,1,1,"Up",4.32909289665471
"GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",636,2.07310022825627e-05,0.000182641106451714,1,1,"Up",4.32909289665471
"GO_THYROID_HORMONE_RECEPTOR_BINDING",637,2.07310022825627e-05,0.000182641106451714,1,1,"Up",4.32909289665471
"GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS",638,2.08660369090228e-05,0.000183255397704908,1,1,"Up",4.32740423845655
"GO_G2_DNA_DAMAGE_CHECKPOINT",639,2.08660369090228e-05,0.000183255397704908,1,1,"Up",4.32740423845655
"GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION",640,2.15338461891979e-05,0.000188824913771529,1,1,"Up",4.31234723731188
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I",641,2.2111782930615e-05,0.000193590211866789,1,1,"Up",4.29981285995085
"GO_COFACTOR_METABOLIC_PROCESS",642,2.23594323844404e-05,0.000195453480594205,1,1,"Up",4.2949955375733
"GO_LARGE_RIBOSOMAL_SUBUNIT",643,2.24892791876384e-05,0.000196282791292421,1,1,"Up",4.29286617604047
"GO_CELL_DEVELOPMENT",644,2.33714944213524e-05,0.000203665879957499,1,1,"Up",4.27429632420371
"GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",645,2.35271888535442e-05,0.000204704781156729,1,1,"Up",4.27173746774323
"GO_RESPONSE_TO_OXIDATIVE_STRESS",646,2.37207621145952e-05,0.000206069530939796,1,1,"Up",4.26839569718636
"GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX",647,2.39812850191954e-05,0.00020801077515877,1,1,"Up",4.26368023729898
"GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY",648,2.46563571735294e-05,0.000212879194550533,1,1,"Up",4.2520452999038
"GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",649,2.46563571735294e-05,0.000212879194550533,1,1,"Up",4.2520452999038
"GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER",650,2.46177817632444e-05,0.000212879194550533,1,1,"Up",4.2520452999038
"GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",651,2.49244385008556e-05,0.000214863208704764,1,1,"Up",4.24737987880667
"GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS",652,2.50000224094199e-05,0.000215184241965743,1,1,"Up",4.24662901874141
"GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",653,2.5078429218467e-05,0.00021552855248704,1,1,"Up",4.24582495979774
"GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",654,2.54342749614935e-05,0.000218252524593122,1,1,"Up",4.2395086556356
"GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",655,2.57561478458651e-05,0.000220677101848847,1,1,"Up",4.23395254580486
"GO_PCG_PROTEIN_COMPLEX",656,2.77339670598488e-05,0.000237260706005902,1,1,"Up",4.19751176682225
"GO_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",657,2.80051460472432e-05,0.000239215950711003,1,1,"Up",4.1933842656922
"GO_ATP_DEPENDENT_CHROMATIN_REMODELING",658,2.93815502635257e-05,0.000249591676320076,1,1,"Up",4.17203066992754
"GO_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",659,2.9397736644257e-05,0.000249591676320076,1,1,"Up",4.17203066992754
"GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS",660,2.9397736644257e-05,0.000249591676320076,1,1,"Up",4.17203066992754
"GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX",661,2.9397736644257e-05,0.000249591676320076,1,1,"Up",4.17203066992754
"GO_CELL_CORTEX_PART",662,2.99765650450741e-05,0.000254121575578483,1,1,"Up",4.16298497058573
"GO_ESTROGEN_RECEPTOR_BINDING",663,3.03626560926217e-05,0.000257006374044937,1,1,"Up",4.15730801190043
"GO_RNA_HELICASE_ACTIVITY",664,3.05027983304588e-05,0.000257803771431529,1,1,"Up",4.15575006256017
"GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",665,3.08903236739667e-05,0.00026068646083955,1,1,"Up",4.15015780685229
"GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",666,3.16734431374251e-05,0.000266493797432129,1,1,"Up",4.13907727258191
"GO_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS",667,3.16734431374251e-05,0.000266493797432129,1,1,"Up",4.13907727258191
"GO_NEGATIVE_REGULATION_OF_BINDING",668,3.19459447225491e-05,0.000268384194285847,1,1,"Up",4.1355223893587
"GO_TELOMERE_ORGANIZATION",669,3.25392420577077e-05,0.000272959979712789,1,1,"Up",4.12702025819989
"GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY",670,3.30678575237555e-05,0.000276980323019874,1,1,"Up",4.11966698668881
"GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING",671,3.42701594582953e-05,0.000286623151833015,1,1,"Up",4.10245629003244
"GO_EXORIBONUCLEASE_ACTIVITY",672,3.44966858509796e-05,0.000288088394338835,1,1,"Up",4.09989188983974
"GO_CARBOHYDRATE_METABOLIC_PROCESS",673,3.51772626775592e-05,0.000293335509875873,1,1,"Up",4.09081442013823
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",674,3.54371962112556e-05,0.000295064607029031,1,1,"Up",4.08785863290504
"GO_MEMBRANE_LIPID_METABOLIC_PROCESS",675,3.59468641800717e-05,0.000298864891523796,1,1,"Up",4.08142268656749
"GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",676,3.60417407452135e-05,0.000299210427606713,1,1,"Up",4.0808415705493
"GO_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",677,3.7416886312074e-05,0.000309710274311739,1,1,"Up",4.06349592203914
"GO_RAB_GTPASE_BINDING",678,3.7416886312074e-05,0.000309710274311739,1,1,"Up",4.06349592203914
"GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING",679,3.77902372980145e-05,0.000311422631008013,1,1,"Up",4.06072301013031
"GO_CHD_TYPE_COMPLEX",680,3.77902372980145e-05,0.000311422631008013,1,1,"Up",4.06072301013031
"GO_LYSINE_ACETYLATED_HISTONE_BINDING",681,3.77902372980145e-05,0.000311422631008013,1,1,"Up",4.06072301013031
"GO_ACTIVATION_OF_GTPASE_ACTIVITY",682,3.94383230732075e-05,0.000323578755974913,1,1,"Up",4.04146555847425
"GO_REGULATION_OF_DNA_REPAIR",683,3.94383230732075e-05,0.000323578755974913,1,1,"Up",4.04146555847425
"GO_VESICLE_COATING",684,3.94383230732075e-05,0.000323578755974913,1,1,"Up",4.04146555847425
"GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",685,3.97083505927867e-05,0.000325318632885721,1,1,"Up",4.03876863382651
"GO_OXIDATION_REDUCTION_PROCESS",686,4.00336873459699e-05,0.00032750590872534,1,1,"Up",4.03539860215904
"GO_RNA_SECONDARY_STRUCTURE_UNWINDING",687,4.1972366526562e-05,0.000342865969355263,1,1,"Up",4.01234820387636
"GO_METHYLTRANSFERASE_COMPLEX",688,4.25875776536373e-05,0.000347385880511937,1,1,"Up",4.00576171746605
"GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS",689,4.3998422987079e-05,0.000358230523118938,1,1,"Up",3.99030184000997
"GO_CELL_PROJECTION_PART",690,4.40447364490497e-05,0.000358230523118938,1,1,"Up",3.99030184000997
"GO_4_IRON_4_SULFUR_CLUSTER_BINDING",691,4.67324364168224e-05,0.000379540424270922,1,1,"Up",3.96124114612826
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS",692,4.73541194947324e-05,0.000384033697405258,1,1,"Up",3.95532223384203
"GO_PROTEIN_MONOUBIQUITINATION",693,4.76310296059537e-05,0.000385721988670436,1,1,"Up",3.95311615800586
"GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",694,4.88141900786575e-05,0.000394733767610124,1,1,"Up",3.94150148953978
"GO_REGULATION_OF_DNA_RECOMBINATION",695,4.99033005637231e-05,0.000402381210867261,1,1,"Up",3.93185134336508
"GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",696,4.99033005637231e-05,0.000402381210867261,1,1,"Up",3.93185134336508
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY",697,5.05530229402527e-05,0.000407035243530414,1,1,"Up",3.92606788707426
"GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",698,5.10644876967883e-05,0.000410564333745524,1,1,"Up",3.9217262844323
"GO_NEGATIVE_REGULATION_OF_CELL_DEATH",699,5.17352505239831e-05,0.000415362268870662,1,1,"Up",3.9158831877088
"GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY",700,5.47066376245938e-05,0.000438590929070315,1,1,"Up",3.88851648258157
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_COFACTOR_ACTIVITY",701,5.49735217047641e-05,0.000440101859924588,1,1,"Up",3.88678693215422
"GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",702,5.53362215216183e-05,0.000440872188102035,1,1,"Up",3.88590742768018
"GO_MEMBRANE_BUDDING",703,5.53839794390475e-05,0.000440872188102035,1,1,"Up",3.88590742768018
"GO_REGULATION_OF_NEURON_DIFFERENTIATION",704,5.53362215216183e-05,0.000440872188102035,1,1,"Up",3.88590742768018
"GO_LIPOSACCHARIDE_METABOLIC_PROCESS",705,5.53839794390475e-05,0.000440872188102035,1,1,"Up",3.88590742768018
"GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",706,5.66196801610086e-05,0.000450070318786941,1,1,"Up",3.87552280789966
"GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY",707,5.71005313065028e-05,0.000453250610597021,1,1,"Up",3.87198159558394
"GO_REGULATION_OF_KINASE_ACTIVITY",708,5.79839272987152e-05,0.000459612711864957,1,1,"Up",3.86497144858956
"GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",709,5.83356340888958e-05,0.000461748347682487,1,1,"Up",3.86264001314937
"GO_PYRIMIDINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS",710,5.86333860081525e-05,0.000463451496165848,1,1,"Up",3.860788432108
"GO_NUCLEAR_PORE_ORGANIZATION",711,5.98622581514171e-05,0.000471835663968754,1,1,"Up",3.85177164332746
"GO_CCR4_NOT_COMPLEX",712,5.98622581514171e-05,0.000471835663968754,1,1,"Up",3.85177164332746
"GO_DNA_REPLICATION_INITIATION",713,6.02754295280926e-05,0.000473098895820497,1,1,"Up",3.85042700072563
"GO_REPLISOME",714,6.02754295280926e-05,0.000473098895820497,1,1,"Up",3.85042700072563
"GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",715,6.02754295280926e-05,0.000473098895820497,1,1,"Up",3.85042700072563
"GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",716,6.23751489193092e-05,0.000488213857371218,1,1,"Up",3.83461075480711
"GO_NUCLEOSOME_BINDING",717,6.23751489193092e-05,0.000488213857371218,1,1,"Up",3.83461075480711
"GO_PIGMENT_GRANULE",718,6.34352586372228e-05,0.000495819876702081,1,1,"Up",3.82683609561656
"GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND",719,6.38543616751514e-05,0.00049840149891648,1,1,"Up",3.82422432012174
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS",720,6.81126852830193e-05,0.000529429902781585,1,1,"Up",3.79385082234653
"GO_CELL_PROJECTION_CYTOPLASM",721,6.81126852830193e-05,0.000529429902781585,1,1,"Up",3.79385082234653
"GO_CELL_DIVISION_SITE",722,6.81126852830193e-05,0.000529429902781585,1,1,"Up",3.79385082234653
"GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS",723,7.04900600716877e-05,0.000545960049845041,1,1,"Up",3.77838866016129
"GO_REGULATION_OF_MITOPHAGY",724,7.04900600716877e-05,0.000545960049845041,1,1,"Up",3.77838866016129
"GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS",725,7.05311896182563e-05,0.000545960049845041,1,1,"Up",3.77838866016129
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",726,7.15848503347476e-05,0.000553352865122043,1,1,"Up",3.77162439934111
"GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",727,7.20485622873997e-05,0.000556171295126392,1,1,"Up",3.7690693652595
"GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",728,7.31957578643838e-05,0.000564250814745772,1,1,"Up",3.76181604804952
"GO_MAINTENANCE_OF_LOCATION_IN_CELL",729,7.40444265072881e-05,0.000570010043290673,1,1,"Up",3.75670887735411
"GO_TRANS_GOLGI_NETWORK_MEMBRANE",730,7.52500766175469e-05,0.000577706470557693,1,1,"Up",3.74996380950767
"GO_STEROID_HORMONE_RECEPTOR_BINDING",731,7.52500766175469e-05,0.000577706470557693,1,1,"Up",3.74996380950767
"GO_NON_RECOMBINATIONAL_REPAIR",732,7.5624353687021e-05,0.000578995733822049,1,1,"Up",3.74884270655007
"GO_CYTOPLASMIC_MRNA_PROCESSING_BODY",733,7.5624353687021e-05,0.000578995733822049,1,1,"Up",3.74884270655007
"GO_REGULATION_OF_GLUCOSE_TRANSPORT",734,7.71309154135142e-05,0.000589725745641201,1,1,"Up",3.73960792448849
"GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION",735,7.87965677337964e-05,0.0005991955801112,1,1,"Up",3.73159624201654
"GO_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY",736,7.87965677337964e-05,0.0005991955801112,1,1,"Up",3.73159624201654
"GO_VESICLE_CYTOSKELETAL_TRAFFICKING",737,7.87965677337964e-05,0.0005991955801112,1,1,"Up",3.73159624201654
"GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS",738,7.87965677337964e-05,0.0005991955801112,1,1,"Up",3.73159624201654
"GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT",739,7.90536269715266e-05,0.000600336880330456,1,1,"Up",3.73063923901411
"GO_VESICLE_DOCKING",740,8.17709070768065e-05,0.000620132879074376,1,1,"Up",3.71432323670155
"GO_LIPID_MODIFICATION",741,8.21809776378594e-05,0.000622401682191183,1,1,"Up",3.71248663877928
"GO_SH3_DOMAIN_BINDING",742,8.53258532514058e-05,0.000645348636720875,1,1,"Up",3.69427856368097
"GO_PROTEIN_K63_LINKED_UBIQUITINATION",743,8.68919104381855e-05,0.000656308750173751,1,1,"Up",3.68580913920333
"GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION",744,8.76790604622908e-05,0.000661364095852656,1,1,"Up",3.6819501757507
"GO_MICROBODY_PART",745,8.99580344373016e-05,0.000677643609747834,1,1,"Up",3.66972077914537
"GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",746,9.01979263752571e-05,0.000678539896538798,1,1,"Up",3.66905603598969
"GO_HEAD_DEVELOPMENT",747,9.03790630556724e-05,0.000678992371979162,1,1,"Up",3.6687207849454
"GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS",748,9.16363014119592e-05,0.000687517277438389,1,1,"Up",3.66244587097253
"GO_PROTEIN_ALPHA_1_2_DEMANNOSYLATION",749,9.28432877690542e-05,0.000692867727340335,1,1,"Up",3.65854719162534
"GO_PROTEIN_DEMANNOSYLATION",750,9.28432877690542e-05,0.000692867727340335,1,1,"Up",3.65854719162534
"GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT",751,9.28432877690542e-05,0.000692867727340335,1,1,"Up",3.65854719162534
"GO_RNA_CAP_BINDING",752,9.28432877690542e-05,0.000692867727340335,1,1,"Up",3.65854719162534
"GO_PROTEIN_DEGLYCOSYLATION",753,9.4555543881438e-05,0.000702842002996861,1,1,"Up",3.65135901190103
"GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS",754,9.4555543881438e-05,0.000702842002996861,1,1,"Up",3.65135901190103
"GO_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING",755,9.4555543881438e-05,0.000702842002996861,1,1,"Up",3.65135901190103
"GO_LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_TRANSCRIPTION_COACTIVATOR_ACTIVITY",756,9.60854591483001e-05,0.000713269307857487,1,1,"Up",3.64395260101047
"GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",757,9.98198567736225e-05,0.000737090837123117,1,1,"Up",3.62743077243015
"GO_TELOMERIC_DNA_BINDING",758,9.98198567736225e-05,0.000737090837123117,1,1,"Up",3.62743077243015
"GO_NF_KAPPAB_BINDING",759,9.98198567736225e-05,0.000737090837123117,1,1,"Up",3.62743077243015
"GO_NUCLEOSOMAL_DNA_BINDING",760,9.98198567736225e-05,0.000737090837123117,1,1,"Up",3.62743077243015
"GO_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",761,0.000102134493193688,0.000753191558216787,1,1,"Up",3.6165635407154
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS",762,0.000102700981895737,0.000756375210497215,1,1,"Up",3.6144422547513
"GO_POSITIVE_REGULATION_OF_DNA_REPLICATION",763,0.000103837959756466,0.000763746566387008,1,1,"Up",3.60956475027789
"GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",764,0.000104052462778893,0.000764322540726632,1,1,"Up",3.60918562264985
"GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",765,0.000106493449517481,0.0007812303773753,1,1,"Up",3.59818171940317
"GO_TUBE_FORMATION",766,0.000106709154637189,0.000781790830057314,1,1,"Up",3.59782105824485
"GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION",767,0.000109562674076675,0.000801650230662711,1,1,"Up",3.5852053313039
"GO_NEURAL_TUBE_FORMATION",768,0.0001140777274441,0.000833599227104543,1,1,"Up",3.56555120468711
"GO_NEURON_PROJECTION",769,0.000115768678315196,0.000844855426144188,1,1,"Up",3.55880570796168
"GO_CIS_GOLGI_NETWORK",770,0.000118424313622029,0.000861993836636613,1,1,"Up",3.54870585058179
"GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX",771,0.000118424313622029,0.000861993836636613,1,1,"Up",3.54870585058179
"GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",772,0.000119111360269926,0.000865871701858583,1,1,"Up",3.5464484492836
"GO_PHOSPHATIDYLINOSITOL_BINDING",773,0.000123386880021405,0.00089579194137144,1,1,"Up",3.52936368026847
"GO_MAINTENANCE_OF_LOCATION",774,0.000127809191391251,0.000926699201663693,1,1,"Up",3.51230434924816
"GO_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",775,0.000129591173866615,0.000937198025437425,1,1,"Up",3.50663871479644
"GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT",776,0.000129591173866615,0.000937198025437425,1,1,"Up",3.50663871479644
"GO_PORE_COMPLEX_ASSEMBLY",777,0.000132875361819175,0.000958478831014407,1,1,"Up",3.49534680828085
"GO_RNA_POLYMERASE_II_CARBOXY_TERMINAL_DOMAIN_KINASE_ACTIVITY",778,0.000132875361819175,0.000958478831014407,1,1,"Up",3.49534680828085
"GO_NUCLEAR_INNER_MEMBRANE",779,0.000133806654575804,0.000963957568009516,1,1,"Up",3.49248028864382
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME",780,0.000139171198123446,0.000996210157995893,1,1,"Up",3.47592884681214
"GO_REGULATION_OF_MRNA_POLYADENYLATION",781,0.000139171198123446,0.000996210157995893,1,1,"Up",3.47592884681214
"GO_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM",782,0.000139171198123446,0.000996210157995893,1,1,"Up",3.47592884681214
"GO_ORGANELLE_INHERITANCE",783,0.000139171198123446,0.000996210157995893,1,1,"Up",3.47592884681214
"GO_CYTOSOLIC_PROTEASOME_COMPLEX",784,0.000139171198123446,0.000996210157995893,1,1,"Up",3.47592884681214
"GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",785,0.000147230184546315,0.00105255515372474,1,1,"Up",3.44825956153717
"GO_INTERSTRAND_CROSS_LINK_REPAIR",786,0.000151736996762479,0.00108339443489953,1,1,"Up",3.43373614804586
"GO_RUFFLE_MEMBRANE",787,0.000152854528929451,0.00108998680603822,1,1,"Up",3.43068521736368
"GO_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS",788,0.000157840063711875,0.00112410969232366,1,1,"Up",3.41518246266764
"GO_MYELIN_SHEATH",789,0.000158400619412514,0.00112667208636632,1,1,"Up",3.41403737698032
"GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION",790,0.000159449751601015,0.0011312667585144,1,1,"Up",3.41199061083166
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",791,0.000159449751601015,0.0011312667585144,1,1,"Up",3.41199061083166
"GO_MITOTIC_CYTOKINESIS",792,0.000160178601050841,0.00113357163820595,1,1,"Up",3.41096699624626
"GO_RNA_STABILIZATION",793,0.000160178601050841,0.00113357163820595,1,1,"Up",3.41096699624626
"GO_SINGLE_ORGANISM_CATABOLIC_PROCESS",794,0.000164351752199449,0.00116163984048275,1,1,"Up",3.3986660416718
"GO_MEMBRANE_PROTEIN_COMPLEX",795,0.000166218421100978,0.00117335569713043,1,1,"Up",3.39361923216868
"GO_REGULATION_OF_TRANSPORT",796,0.000168474465772707,0.00118778731396537,1,1,"Up",3.38747138052471
"GO_REGULATION_OF_ERAD_PATHWAY",797,0.000170252346830629,0.00119881577216247,1,1,"Up",3.38282341425027
"GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",798,0.000172744912566055,0.00121180556165088,1,1,"Up",3.37740337297016
